1530578926177709, 9, CLIENT_TCP_CONNECT_START
1530578926177854, 10, CLIENT_TCP_CONNECT_END
1530578926178534, 1, CLIENT_HANDSHAKE_START
1530578926185331, 7, CLIENT_EXTENDED_FINISHED_START
1530578926185331, 8, CLIENT_EXTENDED_FINISHED_END
1530578926185350, 2, CLIENT_HANDSHAKE_END
1530578926185462, 3, CLIENT_CERT_VALIDATION_START
1530578926194422, 4, CLIENT_CERT_VALIDATION_END
1530578926195524, 6, CLIENT_FETCH_HTML_END
1530578931171314, 9, CLIENT_TCP_CONNECT_START
1530578931171454, 10, CLIENT_TCP_CONNECT_END
1530578931172113, 1, CLIENT_HANDSHAKE_START
1530578931178112, 7, CLIENT_EXTENDED_FINISHED_START
1530578931178112, 8, CLIENT_EXTENDED_FINISHED_END
1530578931178132, 2, CLIENT_HANDSHAKE_END
1530578931178233, 3, CLIENT_CERT_VALIDATION_START
1530578931187464, 4, CLIENT_CERT_VALIDATION_END
1530578931188397, 6, CLIENT_FETCH_HTML_END
1530578936152243, 9, CLIENT_TCP_CONNECT_START
1530578936152372, 10, CLIENT_TCP_CONNECT_END
1530578936152970, 1, CLIENT_HANDSHAKE_START
1530578936158626, 7, CLIENT_EXTENDED_FINISHED_START
1530578936158626, 8, CLIENT_EXTENDED_FINISHED_END
1530578936158646, 2, CLIENT_HANDSHAKE_END
1530578936158764, 3, CLIENT_CERT_VALIDATION_START
1530578936167795, 4, CLIENT_CERT_VALIDATION_END
1530578936168645, 6, CLIENT_FETCH_HTML_END
1530578941139059, 9, CLIENT_TCP_CONNECT_START
1530578941139193, 10, CLIENT_TCP_CONNECT_END
1530578941139784, 1, CLIENT_HANDSHAKE_START
1530578941145374, 7, CLIENT_EXTENDED_FINISHED_START
1530578941145374, 8, CLIENT_EXTENDED_FINISHED_END
1530578941145392, 2, CLIENT_HANDSHAKE_END
1530578941145488, 3, CLIENT_CERT_VALIDATION_START
1530578941152081, 4, CLIENT_CERT_VALIDATION_END
1530578941152918, 6, CLIENT_FETCH_HTML_END
1530578946098217, 9, CLIENT_TCP_CONNECT_START
1530578946098351, 10, CLIENT_TCP_CONNECT_END
1530578946099003, 1, CLIENT_HANDSHAKE_START
1530578946104677, 7, CLIENT_EXTENDED_FINISHED_START
1530578946104677, 8, CLIENT_EXTENDED_FINISHED_END
1530578946104695, 2, CLIENT_HANDSHAKE_END
1530578946104797, 3, CLIENT_CERT_VALIDATION_START
1530578946113277, 4, CLIENT_CERT_VALIDATION_END
1530578946114399, 6, CLIENT_FETCH_HTML_END
1530578951061755, 9, CLIENT_TCP_CONNECT_START
1530578951061894, 10, CLIENT_TCP_CONNECT_END
1530578951062568, 1, CLIENT_HANDSHAKE_START
1530578951068752, 7, CLIENT_EXTENDED_FINISHED_START
1530578951068752, 8, CLIENT_EXTENDED_FINISHED_END
1530578951068769, 2, CLIENT_HANDSHAKE_END
1530578951068878, 3, CLIENT_CERT_VALIDATION_START
1530578951077732, 4, CLIENT_CERT_VALIDATION_END
1530578951078578, 6, CLIENT_FETCH_HTML_END
1530578956030405, 9, CLIENT_TCP_CONNECT_START
1530578956030585, 10, CLIENT_TCP_CONNECT_END
1530578956031316, 1, CLIENT_HANDSHAKE_START
1530578956036849, 7, CLIENT_EXTENDED_FINISHED_START
1530578956036849, 8, CLIENT_EXTENDED_FINISHED_END
1530578956036866, 2, CLIENT_HANDSHAKE_END
1530578956036965, 3, CLIENT_CERT_VALIDATION_START
1530578956045598, 4, CLIENT_CERT_VALIDATION_END
1530578956046625, 6, CLIENT_FETCH_HTML_END
1530578961030414, 9, CLIENT_TCP_CONNECT_START
1530578961030577, 10, CLIENT_TCP_CONNECT_END
1530578961031293, 1, CLIENT_HANDSHAKE_START
1530578961037126, 7, CLIENT_EXTENDED_FINISHED_START
1530578961037126, 8, CLIENT_EXTENDED_FINISHED_END
1530578961037142, 2, CLIENT_HANDSHAKE_END
1530578961037251, 3, CLIENT_CERT_VALIDATION_START
1530578961045366, 4, CLIENT_CERT_VALIDATION_END
1530578961046502, 6, CLIENT_FETCH_HTML_END
1530578966035831, 9, CLIENT_TCP_CONNECT_START
1530578966035947, 10, CLIENT_TCP_CONNECT_END
1530578966036464, 1, CLIENT_HANDSHAKE_START
1530578966041916, 7, CLIENT_EXTENDED_FINISHED_START
1530578966041916, 8, CLIENT_EXTENDED_FINISHED_END
1530578966041934, 2, CLIENT_HANDSHAKE_END
1530578966042034, 3, CLIENT_CERT_VALIDATION_START
1530578966050837, 4, CLIENT_CERT_VALIDATION_END
1530578966051845, 6, CLIENT_FETCH_HTML_END
1530578971025122, 9, CLIENT_TCP_CONNECT_START
1530578971025267, 10, CLIENT_TCP_CONNECT_END
1530578971026740, 1, CLIENT_HANDSHAKE_START
1530578971031748, 7, CLIENT_EXTENDED_FINISHED_START
1530578971031748, 8, CLIENT_EXTENDED_FINISHED_END
1530578971031764, 2, CLIENT_HANDSHAKE_END
