1530583446046412, 9, CLIENT_TCP_CONNECT_START
1530583446046555, 10, CLIENT_TCP_CONNECT_END
1530583446047110, 1, CLIENT_HANDSHAKE_START
1530583446056223, 7, CLIENT_EXTENDED_FINISHED_START
1530583446056223, 8, CLIENT_EXTENDED_FINISHED_END
1530583446056247, 2, CLIENT_HANDSHAKE_END
1530583446056392, 3, CLIENT_CERT_VALIDATION_START
1530583446065242, 4, CLIENT_CERT_VALIDATION_END
1530583446066927, 6, CLIENT_FETCH_HTML_END
1530583451044376, 9, CLIENT_TCP_CONNECT_START
1530583451044498, 10, CLIENT_TCP_CONNECT_END
1530583451045028, 1, CLIENT_HANDSHAKE_START
1530583451051299, 7, CLIENT_EXTENDED_FINISHED_START
1530583451051299, 8, CLIENT_EXTENDED_FINISHED_END
1530583451051321, 2, CLIENT_HANDSHAKE_END
1530583451051433, 3, CLIENT_CERT_VALIDATION_START
1530583451058266, 4, CLIENT_CERT_VALIDATION_END
1530583451059737, 6, CLIENT_FETCH_HTML_END
1530583456017281, 9, CLIENT_TCP_CONNECT_START
1530583456017411, 10, CLIENT_TCP_CONNECT_END
1530583456018043, 1, CLIENT_HANDSHAKE_START
1530583456027015, 7, CLIENT_EXTENDED_FINISHED_START
1530583456027015, 8, CLIENT_EXTENDED_FINISHED_END
1530583456027034, 2, CLIENT_HANDSHAKE_END
1530583456027141, 3, CLIENT_CERT_VALIDATION_START
1530583456033106, 4, CLIENT_CERT_VALIDATION_END
1530583456034410, 6, CLIENT_FETCH_HTML_END
1530583460983666, 9, CLIENT_TCP_CONNECT_START
1530583460983773, 10, CLIENT_TCP_CONNECT_END
1530583460984261, 1, CLIENT_HANDSHAKE_START
1530583460991964, 7, CLIENT_EXTENDED_FINISHED_START
1530583460991964, 8, CLIENT_EXTENDED_FINISHED_END
1530583460992006, 2, CLIENT_HANDSHAKE_END
1530583460992246, 3, CLIENT_CERT_VALIDATION_START
1530583461000899, 4, CLIENT_CERT_VALIDATION_END
1530583461002624, 6, CLIENT_FETCH_HTML_END
1530583465964402, 9, CLIENT_TCP_CONNECT_START
1530583465964527, 10, CLIENT_TCP_CONNECT_END
1530583465965145, 1, CLIENT_HANDSHAKE_START
1530583465971157, 7, CLIENT_EXTENDED_FINISHED_START
1530583465971157, 8, CLIENT_EXTENDED_FINISHED_END
